H2-IAb,H2-IAd,HLA-DPB1_0201,HLA-DQB1_0302,HLA-DQB1_0602 ,HLA-DRB1_0101,HLA-DRB1_0301,HLA-DRB1_0401,HLA-DRB1_0404,HLA-DRB1_0405,HLA-DRB1_0701,HLA-DRB1_0802,HLA-DRB1_0901,HLA-DRB1_1001,HLA-DRB1_1101,HLA-DRB1_1301,HLA-DRB1_1501,HLA-DRB3_0101,HLA-DRB3_0202,HLA-DRB4_0101
,,,,,0.745019,,0.522996,,,0.558742,,,,0.66657,,0.465878,,,
,,,,,0.509798,,0.522996,,,0.62989,,,,0.512225,,0.340194,,,
,,,,,0.496478,,0.662866,,,0.439703,,,,0.535197,,0.407757,,,
,,,,,0.551569,,0.419508,,,0.405478,,,,,,0.385899,,,
,,,,,0.546113,,0.499492,,,0.519387,,,,,,0.580794,,,
,,,,,0.637961,,0.52377,,,0.45235,,,,,,0.491707,,,
,,,,,0.783955,,0.414081,,,0.535102,,,,,,0.471183,,,
,,,,,0.45564,,0.597014,,,0.53756,,,,,,0.654681,,,
,,,,,0.66055,,0.597014,,,0.536808,,,,,,0.408742,,,
,,,,,0.603727,,0.452589,,,0.39167,,,,,,0.554976,,,
,,,,,0.637592,,0.452589,,,0.618552,,,,,,0.457114,,,
,,,,,0.762803,,0.574412,,,0.727142,,,,,,0.492092,,,
,,,,,0.526733,,0.712282,,,0.688651,,,,,,0.543812,,,
,,,,,0.611708,,0.370417,,,0.655028,,,,,,0.663898,,,
,,,,,0.649033,,0.431454,,,0.61341,,,,,,0.493127,,,
,,,,,0.688611,,0.620584,,,0.713866,,,,,,0.502426,,,
,,,,,0.781228,,0.635905,,,0.803822,,,,,,0.568221,,,
,,,,,0.525951,,0.470832,,,0.769238,,,,,,0.320886,,,
,,,,,0.562687,,0.216557,,,0.561865,,,,,,0.318037,,,
,,,,,0.666849,,0.600695,,,0.683198,,,,,,0.571096,,,
,,,,,0.489693,,0.659161,,,0.506755,,,,,,0.413233,,,
,,,,,0.531531,,0.629172,,,0.802695,,,,,,0.707938,,,
,,,,,0.567162,,0.325503,,,0.632411,,,,,,0.758618,,,
,,,,,0.665295,,0.560066,,,0.533454,,,,,,0.541598,,,
,,,,,0.475399,,0.653112,,,0.738696,,,,,,0.577998,,,
,,,,,0.597115,,0.407898,,,0.758495,,,,,,0.580794,,,
,,,,,0.715473,,0.352403,,,0.63073,,,,,,0.508426,,,
,,,,,0.498406,,0.352403,,,0.635268,,,,,,0.483597,,,
,,,,,0.714818,,0.558963,,,0.591806,,,,,,0.609596,,,
,,,,,0.691616,,0.404379,,,0.699219,,,,,,0.691637,,,
,,,,,0.61623,,0.325771,,,0.687165,,,,,,0.523268,,,
,,,,,0.677944,,0.465919,,,0.77939,,,,,,0.225152,,,
,,,,,0.561105,,0.435187,,,0.661418,,,,,,0.746511,,,
,,,,,0.628486,,0.347279,,,0.615804,,,,,,0.760922,,,
,,,,,0.694868,,0.427265,,,0.616242,,,,,,0.75905,,,
,,,,,0.552143,,0.340343,,,0.488421,,,,,,0.503444,,,
,,,,,0.521003,,0.34594,,,0.526993,,,,,,0.555103,,,
,,,,,0.526852,,0.477378,,,0.704168,,,,,,0.485489,,,
,,,,,0.452934,,0.478474,,,0.560371,,,,,,0.516541,,,
,,,,,0.520837,,0.278747,,,0.637754,,,,,,0.481949,,,
,,,,,0.411559,,0.528241,,,0.814925,,,,,,0.435313,,,
,,,,,0.644831,,0.604589,,,0.660333,,,,,,0.474471,,,
,,,,,0.787118,,0.510033,,,0.643469,,,,,,0.504066,,,
,,,,,0.808574,,0.595262,,,0.447441,,,,,,0.469854,,,
,,,,,0.818636,,0.708096,,,0.645078,,,,,,0.524544,,,
,,,,,0.744823,,0.571985,,,0.717176,,,,,,0.334398,,,
,,,,,0.557574,,0.582391,,,0.672821,,,,,,0.415525,,,
,,,,,0.541692,,0.732938,,,0.627295,,,,,,0.400212,,,
,,,,,0.544629,,0.546806,,,0.780095,,,,,,0.488551,,,
,,,,,0.858145,,0.546806,,,0.620597,,,,,,0.572979,,,
,,,,,0.870046,,0.490878,,,0.631452,,,,,,0.674852,,,
,,,,,0.400777,,0.475984,,,0.521906,,,,,,0.268305,,,
,,,,,0.864694,,0.560569,,,0.559522,,,,,,0.381038,,,
,,,,,0.805371,,0.465261,,,0.627604,,,,,,0.372963,,,
,,,,,0.522538,,0.549761,,,0.822678,,,,,,0.421325,,,
,,,,,0.614809,,0.464811,,,0.84627,,,,,,0.419967,,,
,,,,,0.503021,,0.435188,,,0.531278,,,,,,0.45183,,,
,,,,,0.639358,,0.502401,,,0.792446,,,,,,0.332036,,,
,,,,,0.595504,,0.231793,,,0.4709,,,,,,0.396338,,,
,,,,,0.848299,,0.475357,,,0.525337,,,,,,0.564592,,,
,,,,,0.567809,,0.32803,,,0.778257,,,,,,0.537273,,,
,,,,,0.594644,,0.569922,,,0.733032,,,,,,0.483578,,,
,,,,,0.431467,,0.553111,,,0.553212,,,,,,0.419757,,,
,,,,,0.53171,,0.689744,,,0.612055,,,,,,0.635719,,,
,,,,,0.51759,,0.536871,,,0.592108,,,,,,0.420487,,,
,,,,,0.467733,,0.316441,,,0.752725,,,,,,0.553499,,,
,,,,,0.561634,,0.551196,,,0.642031,,,,,,0.333842,,,
,,,,,0.651523,,0.537745,,,0.821526,,,,,,0.405219,,,
,,,,,0.667289,,0.355928,,,0.482499,,,,,,0.400244,,,
,,,,,0.559457,,0.561609,,,0.54476,,,,,,0.29422,,,
,,,,,0.61922,,0.552127,,,0.72109,,,,,,0.386749,,,
,,,,,0.504915,,0.324157,,,0.797512,,,,,,0.394585,,,
,,,,,0.615061,,0.423171,,,0.712834,,,,,,0.580062,,,
,,,,,0.726687,,0.650419,,,0.806274,,,,,,0.39062,,,
,,,,,0.74228,,0.4691,,,0.42741,,,,,,0.33085,,,
,,,,,0.764507,,0.382466,,,0.633187,,,,,,0.603711,,,
,,,,,0.459081,,0.36678,,,0.765912,,,,,,0.591227,,,
,,,,,0.789348,,0.587163,,,0.63009,,,,,,0.124884,,,
,,,,,0.76177,,0.747813,,,0.837795,,,,,,0.205256,,,
,,,,,0.42435,,0.644431,,,0.646122,,,,,,0.527447,,,
,,,,,0.749779,,0.415195,,,0.70922,,,,,,0.394689,,,
,,,,,0.643116,,0.415195,,,0.636575,,,,,,0.353665,,,
,,,,,0.471558,,0.437181,,,0.658981,,,,,,0.233863,,,
,,,,,0.651692,,0.524965,,,0.793874,,,,,,0.597201,,,
,,,,,0.625507,,0.44257,,,0.52421,,,,,,0.56325,,,
,,,,,0.708382,,0.551643,,,0.539895,,,,,,0.455143,,,
,,,,,0.671676,,0.57631,,,0.796035,,,,,,0.504986,,,
,,,,,0.66434,,0.712222,,,0.708868,,,,,,0.44586,,,
,,,,,0.689766,,0.599113,,,0.645667,,,,,,0.673275,,,
,,,,,0.666791,,0.619639,,,0.786852,,,,,,0.559215,,,
,,,,,0.493463,,0.540914,,,0.553129,,,,,,0.635639,,,
,,,,,0.563585,,0.503829,,,0.503313,,,,,,0.640616,,,
,,,,,0.644617,,0.341544,,,0.798515,,,,,,0.646218,,,
,,,,,0.491964,,0.61095,,,0.546317,,,,,,0.545679,,,
,,,,,0.631729,,0.405545,,,0.785759,,,,,,0.623109,,,
,,,,,0.551783,,0.369067,,,0.626856,,,,,,0.598615,,,
,,,,,0.587904,,0.42875,,,0.81641,,,,,,0.750134,,,
,,,,,0.420426,,0.42773,,,0.5836,,,,,,0.662797,,,
,,,,,0.518999,,0.542973,,,0.704673,,,,,,0.484735,,,
,,,,,0.602443,,0.548035,,,0.682325,,,,,,0.483346,,,
,,,,,0.485345,,0.4615,,,0.545478,,,,,,0.612,,,
,,,,,0.47469,,0.547285,,,0.504602,,,,,,0.438551,,,
,,,,,0.601584,,0.597919,,,0.55223,,,,,,0.465374,,,
,,,,,0.605448,,0.517599,,,0.237497,,,,,,0.597983,,,
,,,,,0.403679,,0.516963,,,0.435287,,,,,,0.326132,,,
,,,,,0.443189,,0.173794,,,0.533705,,,,,,0.559598,,,
,,,,,0.440469,,0.344916,,,0.642595,,,,,,0.603933,,,
,,,,,0.751612,,0.536604,,,0.624081,,,,,,0.347415,,,
,,,,,0.721199,,0.160893,,,0.725836,,,,,,0.228325,,,
,,,,,0.341178,,0.332587,,,0.550228,,,,,,0.408737,,,
,,,,,0.725328,,0.396925,,,0.418025,,,,,,0.556472,,,
,,,,,0.558115,,0.545941,,,0.525763,,,,,,0.415525,,,
,,,,,0.806986,,0.523494,,,0.541107,,,,,,0.524544,,,
,,,,,0.492834,,0.610537,,,0.597214,,,,,,0.488551,,,
,,,,,0.49567,,0.495162,,,0.455847,,,,,,0.400212,,,
,,,,,0.522488,,0.420121,,,0.382526,,,,,,0.503444,,,
,,,,,0.576923,,0.51863,,,0.563345,,,,,,0.555103,,,
,,,,,0.404707,,0.379927,,,0.640421,,,,,,0.485489,,,
,,,,,0.451181,,0.514606,,,0.471549,,,,,,0.550917,,,
,,,,,0.474966,,0.515959,,,0.469931,,,,,,0.583513,,,
,,,,,0.662945,,0.533049,,,0.638271,,,,,,0.585483,,,
,,,,,0.545748,,0.434215,,,0.457266,,,,,,0.234696,,,
,,,,,0.506915,,0.390093,,,0.618426,,,,,,0.735927,,,
,,,,,0.620339,,0.691561,,,0.437274,,,,,,0.402813,,,
,,,,,0.506798,,0.75861,,,0.484404,,,,,,0.51421,,,
,,,,,0.554858,,0.477203,,,0.704124,,,,,,0.525988,,,
,,,,,0.587638,,0.439861,,,0.633874,,,,,,0.635984,,,
,,,,,0.501763,,0.558912,,,0.480811,,,,,,0.456168,,,
,,,,,0.534443,,0.517826,,,0.681772,,,,,,0.556472,,,
,,,,,0.482471,,0.414275,,,0.665283,,,,,,0.326132,,,
,,,,,0.375852,,0.452052,,,0.643047,,,,,,0.228325,,,
,,,,,0.673475,,0.455906,,,0.413539,,,,,,0.603933,,,
,,,,,0.265996,,0.690838,,,0.600459,,,,,,0.347415,,,
,,,,,0.553268,,0.570776,,,0.578312,,,,,,0.408737,,,
,,,,,0.55715,,0.555263,,,0.511809,,,,,,0.465374,,,
,,,,,0.559026,,0.583587,,,0.601689,,,,,,0.559598,,,
,,,,,0.336083,,0.601161,,,0.597392,,,,,,0.597983,,,
,,,,,0.604874,,0.627171,,,0.65656,,,,,,0.483578,,,
,,,,,0.43627,,0.675416,,,0.631153,,,,,,0.419757,,,
,,,,,0.500926,,0.667264,,,0.719803,,,,,,0.635719,,,
,,,,,0.537609,,0.632492,,,0.476609,,,,,,0.420487,,,
,,,,,0.617132,,0.693302,,,0.437919,,,,,,0.53403,,,
,,,,,0.47001,,0.671309,,,0.390714,,,,,,0.709357,,,
,,,,,0.710696,,0.673286,,,0.637191,,,,,,0.567805,,,
,,,,,0.370757,,0.687184,,,0.605609,,,,,,0.492702,,,
,,,,,0.490058,,0.596904,,,0.280593,,,,,,0.338929,,,
,,,,,0.534165,,0.725346,,,0.556088,,,,,,0.636928,,,
,,,,,0.4291,,0.630692,,,0.704873,,,,,,0.394745,,,
,,,,,0.520286,,0.653454,,,0.784617,,,,,,0.53403,,,
,,,,,0.575458,,0.559483,,,0.54739,,,,,,0.418636,,,
,,,,,0.613588,,0.650236,,,0.523474,,,,,,0.4518,,,
,,,,,0.616485,,0.567539,,,0.473304,,,,,,0.700074,,,
,,,,,0.798859,,0.561081,,,0.694091,,,,,,0.697602,,,
,,,,,0.554328,,0.621344,,,0.793816,,,,,,0.715847,,,
,,,,,0.755581,,0.429283,,,0.617362,,,,,,0.40236,,,
,,,,,0.55071,,0.599281,,,0.445902,,,,,,0.536227,,,
,,,,,0.58389,,0.54604,,,0.411664,,,,,,0.340062,,,
,,,,,0.452009,,0.650879,,,0.625105,,,,,,0.665613,,,
,,,,,0.583369,,0.62662,,,0.732372,,,,,,0.35401,,,
,,,,,0.398905,,0.554002,,,0.687755,,,,,,0.456694,,,
,,,,,0.829369,,0.534581,,,0.339469,,,,,,0.376358,,,
,,,,,0.513511,,0.510045,,,0.478007,,,,,,0.577819,,,
,,,,,0.821343,,0.562809,,,0.560437,,,,,,0.408965,,,
,,,,,0.818778,,0.600287,,,0.663046,,,,,,0.44512,,,
,,,,,0.769169,,0.772163,,,0.573502,,,,,,0.27171,,,
,,,,,0.694665,,0.626749,,,0.573209,,,,,,0.70066,,,
,,,,,0.646036,,0.461991,,,0.729114,,,,,,0.453219,,,
,,,,,0.479038,,0.622649,,,0.307238,,,,,,0.516733,,,
,,,,,0.881186,,0.698446,,,0.505684,,,,,,0.173678,,,
,,,,,0.523036,,0.625039,,,0.606349,,,,,,0.470121,,,
,,,,,0.695467,,0.79357,,,0.361097,,,,,,0.514989,,,
,,,,,0.557603,,0.797799,,,0.433852,,,,,,0.48307,,,
,,,,,0.603544,,0.491892,,,0.471549,,,,,,0.173678,,,
,,,,,0.81255,,0.693773,,,0.313859,,,,,,0.577188,,,
,,,,,0.397754,,0.606675,,,0.451085,,,,,,0.675739,,,
,,,,,0.779893,,0.70569,,,0.469931,,,,,,0.582198,,,
,,,,,0.50418,,0.744487,,,0.629959,,,,,,0.764693,,,
,,,,,0.540815,,0.522884,,,0.40174,,,,,,0.517879,,,
,,,,,0.534595,,0.606908,,,0.558982,,,,,,0.733919,,,
,,,,,0.722209,,0.668908,,,0.235789,,,,,,0.477456,,,
,,,,,0.460405,,0.75082,,,0.383821,,,,,,0.39693,,,
,,,,,0.69576,,0.752949,,,0.442058,,,,,,0.73944,,,
,,,,,0.688614,,0.591519,,,0.791503,,,,,,0.58501,,,
,,,,,0.6058,,0.743052,,,0.36525,,,,,,0.591669,,,
,,,,,0.594706,,0.635285,,,0.319417,,,,,,0.469616,,,
,,,,,0.551218,,0.770328,,,0.678,,,,,,0.495412,,,
,,,,,0.517623,,0.697801,,,0.502237,,,,,,0.468953,,,
,,,,,0.489434,,0.587942,,,0.614491,,,,,,0.468823,,,
,,,,,0.485501,,0.75838,,,0.304973,,,,,,0.449555,,,
,,,,,0.610386,,0.751531,,,0.812584,,,,,,0.468823,,,
,,,,,0.606675,,0.805435,,,0.686189,,,,,,0.468953,,,
,,,,,0.599932,,0.769228,,,0.748881,,,,,,0.418064,,,
,,,,,0.493819,,0.715244,,,0.33309,,,,,,0.441089,,,
,,,,,0.645316,,0.66466,,,0.525363,,,,,,0.604517,,,
,,,,,0.500285,,0.570694,,,0.328923,,,,,,0.484376,,,
,,,,,0.572754,,0.791848,,,0.549927,,,,,,0.566647,,,
,,,,,0.588225,,0.758574,,,0.458466,,,,,,0.485186,,,
,,,,,0.568404,,0.61985,,,0.418255,,,,,,0.49063,,,
,,,,,0.672891,,0.756527,,,0.39954,,,,,,0.490069,,,
,,,,,0.687407,,0.691212,,,0.732372,,,,,,0.430068,,,
,,,,,0.488135,,0.517066,,,0.687755,,,,,,,,,
,,,,,0.559055,,0.625806,,,0.509007,,,,,,,,,
,,,,,0.731912,,0.542741,,,0.575857,,,,,,,,,
,,,,,0.669258,,0.596424,,,,,,,,,,,,
,,,,,0.696738,,0.577088,,,,,,,,,,,,
,,,,,0.545848,,0.744352,,,,,,,,,,,,
,,,,,0.64184,,0.628898,,,,,,,,,,,,
,,,,,0.449105,,0.799031,,,,,,,,,,,,
,,,,,0.68045,,0.60611,,,,,,,,,,,,
,,,,,0.647043,,0.506737,,,,,,,,,,,,
,,,,,0.674072,,0.642169,,,,,,,,,,,,
,,,,,0.770796,,0.556494,,,,,,,,,,,,
,,,,,0.672155,,0.48735,,,,,,,,,,,,
,,,,,0.495665,,0.321318,,,,,,,,,,,,
,,,,,0.690233,,0.324345,,,,,,,,,,,,
,,,,,0.594655,,0.393192,,,,,,,,,,,,
,,,,,0.438957,,0.378269,,,,,,,,,,,,
,,,,,0.603785,,0.708862,,,,,,,,,,,,
,,,,,0.663723,,0.543596,,,,,,,,,,,,
,,,,,0.707376,,0.526108,,,,,,,,,,,,
,,,,,0.716583,,0.572899,,,,,,,,,,,,
,,,,,0.656636,,0.766555,,,,,,,,,,,,
,,,,,0.490681,,0.555321,,,,,,,,,,,,
,,,,,0.472266,,0.606089,,,,,,,,,,,,
,,,,,0.478239,,0.407726,,,,,,,,,,,,
,,,,,0.685776,,0.681061,,,,,,,,,,,,
,,,,,0.447145,,0.566603,,,,,,,,,,,,
,,,,,0.60021,,0.413156,,,,,,,,,,,,
,,,,,0.553219,,0.561701,,,,,,,,,,,,
,,,,,0.63038,,0.398041,,,,,,,,,,,,
,,,,,0.860976,,0.524698,,,,,,,,,,,,
,,,,,0.770386,,0.505298,,,,,,,,,,,,
,,,,,0.652945,,0.578157,,,,,,,,,,,,
,,,,,0.59465,,0.651371,,,,,,,,,,,,
,,,,,0.825315,,0.625612,,,,,,,,,,,,
,,,,,0.500236,,0.504148,,,,,,,,,,,,
,,,,,0.537688,,0.705457,,,,,,,,,,,,
,,,,,0.410344,,0.516971,,,,,,,,,,,,
,,,,,0.454959,,0.345524,,,,,,,,,,,,
,,,,,0.47741,,0.479254,,,,,,,,,,,,
,,,,,0.512572,,0.337098,,,,,,,,,,,,
,,,,,0.68962,,0.18692,,,,,,,,,,,,
,,,,,0.491582,,0.709402,,,,,,,,,,,,
,,,,,0.60307,,0.311375,,,,,,,,,,,,
,,,,,0.764402,,0.460354,,,,,,,,,,,,
,,,,,0.663316,,0.657734,,,,,,,,,,,,
,,,,,0.423144,,0.548226,,,,,,,,,,,,
,,,,,0.561796,,0.367264,,,,,,,,,,,,
,,,,,0.789202,,0.705277,,,,,,,,,,,,
,,,,,0.765621,,0.618374,,,,,,,,,,,,
,,,,,0.525568,,0.632204,,,,,,,,,,,,
,,,,,0.606812,,0.503047,,,,,,,,,,,,
,,,,,0.625543,,0.503117,,,,,,,,,,,,
,,,,,0.547171,,0.545647,,,,,,,,,,,,
,,,,,0.593961,,0.61111,,,,,,,,,,,,
,,,,,0.498482,,0.520842,,,,,,,,,,,,
,,,,,0.688539,,0.437661,,,,,,,,,,,,
,,,,,0.607378,,0.54433,,,,,,,,,,,,
,,,,,0.510772,,0.649765,,,,,,,,,,,,
,,,,,0.588885,,0.625747,,,,,,,,,,,,
,,,,,0.562574,,0.565091,,,,,,,,,,,,
,,,,,0.684134,,0.683038,,,,,,,,,,,,
,,,,,0.572036,,0.626395,,,,,,,,,,,,
,,,,,0.505996,,0.43849,,,,,,,,,,,,
,,,,,0.42373,,0.300444,,,,,,,,,,,,
,,,,,0.663013,,0.278008,,,,,,,,,,,,
,,,,,0.628068,,0.230534,,,,,,,,,,,,
,,,,,0.495055,,0.333984,,,,,,,,,,,,
,,,,,0.800991,,0.252362,,,,,,,,,,,,
,,,,,0.632577,,0.228187,,,,,,,,,,,,
,,,,,0.65844,,0.388856,,,,,,,,,,,,
,,,,,0.609031,,0.328301,,,,,,,,,,,,
,,,,,0.605773,,0.384556,,,,,,,,,,,,
,,,,,0.649324,,0.344593,,,,,,,,,,,,
,,,,,0.479707,,0.325743,,,,,,,,,,,,
,,,,,0.708216,,0.285179,,,,,,,,,,,,
,,,,,0.567888,,0.322575,,,,,,,,,,,,
,,,,,0.634998,,0.488395,,,,,,,,,,,,
,,,,,0.563448,,0.339083,,,,,,,,,,,,
,,,,,0.600322,,0.511534,,,,,,,,,,,,
,,,,,0.237131,,0.470538,,,,,,,,,,,,
,,,,,0.674844,,0.298365,,,,,,,,,,,,
,,,,,0.31942,,0.527884,,,,,,,,,,,,
,,,,,0.647473,,0.286428,,,,,,,,,,,,
,,,,,0.570353,,0.546304,,,,,,,,,,,,
,,,,,0.43304,,0.606339,,,,,,,,,,,,
,,,,,0.64846,,0.489824,,,,,,,,,,,,
,,,,,0.428616,,0.573216,,,,,,,,,,,,
,,,,,0.3973,,0.45796,,,,,,,,,,,,
,,,,,0.809623,,0.431814,,,,,,,,,,,,
,,,,,0.438121,,0.599747,,,,,,,,,,,,
,,,,,0.513583,,0.53523,,,,,,,,,,,,
,,,,,0.532978,,0.510923,,,,,,,,,,,,
,,,,,0.635774,,0.385273,,,,,,,,,,,,
,,,,,0.685856,,0.460032,,,,,,,,,,,,
,,,,,0.674173,,0.379131,,,,,,,,,,,,
,,,,,0.438836,,0.582719,,,,,,,,,,,,
,,,,,0.691,,0.529035,,,,,,,,,,,,
,,,,,0.599304,,0.313196,,,,,,,,,,,,
,,,,,0.798048,,0.327731,,,,,,,,,,,,
,,,,,0.585614,,0.462498,,,,,,,,,,,,
,,,,,0.773855,,0.454092,,,,,,,,,,,,
,,,,,0.681567,,0.363538,,,,,,,,,,,,
,,,,,0.660433,,0.227994,,,,,,,,,,,,
,,,,,0.600551,,0.45366,,,,,,,,,,,,
,,,,,0.579147,,0.266481,,,,,,,,,,,,
,,,,,0.452199,,0.465866,,,,,,,,,,,,
,,,,,0.533294,,0.230734,,,,,,,,,,,,
,,,,,0.563092,,0.624706,,,,,,,,,,,,
,,,,,0.782388,,0.394193,,,,,,,,,,,,
,,,,,0.22569,,0.592028,,,,,,,,,,,,
,,,,,0.487428,,0.380188,,,,,,,,,,,,
,,,,,0.648912,,0.46019,,,,,,,,,,,,
,,,,,0.727482,,0.503735,,,,,,,,,,,,
,,,,,0.64681,,0.558986,,,,,,,,,,,,
,,,,,0.610789,,0.341792,,,,,,,,,,,,
,,,,,0.453634,,0.351553,,,,,,,,,,,,
,,,,,0.667815,,0.521283,,,,,,,,,,,,
,,,,,0.600048,,0.599747,,,,,,,,,,,,
,,,,,0.740791,,0.450807,,,,,,,,,,,,
,,,,,0.449858,,0.282314,,,,,,,,,,,,
,,,,,0.684809,,,,,,,,,,,,,,
,,,,,0.776162,,,,,,,,,,,,,,
,,,,,0.485104,,,,,,,,,,,,,,
,,,,,0.795565,,,,,,,,,,,,,,
,,,,,0.753708,,,,,,,,,,,,,,
,,,,,0.701103,,,,,,,,,,,,,,
,,,,,0.739095,,,,,,,,,,,,,,
,,,,,0.556254,,,,,,,,,,,,,,
,,,,,0.621205,,,,,,,,,,,,,,
,,,,,0.487011,,,,,,,,,,,,,,
,,,,,0.566511,,,,,,,,,,,,,,
,,,,,0.430081,,,,,,,,,,,,,,
,,,,,0.577147,,,,,,,,,,,,,,
,,,,,0.665361,,,,,,,,,,,,,,
,,,,,0.559895,,,,,,,,,,,,,,
,,,,,0.742206,,,,,,,,,,,,,,
,,,,,0.535152,,,,,,,,,,,,,,
,,,,,0.663967,,,,,,,,,,,,,,
,,,,,0.666023,,,,,,,,,,,,,,
,,,,,0.638996,,,,,,,,,,,,,,
,,,,,0.515029,,,,,,,,,,,,,,
,,,,,0.574935,,,,,,,,,,,,,,
,,,,,0.543128,,,,,,,,,,,,,,
,,,,,0.556192,,,,,,,,,,,,,,
,,,,,0.585734,,,,,,,,,,,,,,
,,,,,0.652433,,,,,,,,,,,,,,
,,,,,0.617862,,,,,,,,,,,,,,
,,,,,0.563981,,,,,,,,,,,,,,
,,,,,0.65056,,,,,,,,,,,,,,
,,,,,0.357269,,,,,,,,,,,,,,
,,,,,0.538657,,,,,,,,,,,,,,
,,,,,0.60025,,,,,,,,,,,,,,
,,,,,0.666237,,,,,,,,,,,,,,
,,,,,0.473742,,,,,,,,,,,,,,
,,,,,0.439893,,,,,,,,,,,,,,
,,,,,0.716091,,,,,,,,,,,,,,
,,,,,0.750024,,,,,,,,,,,,,,
,,,,,0.826038,,,,,,,,,,,,,,
,,,,,0.386523,,,,,,,,,,,,,,
,,,,,0.22666,,,,,,,,,,,,,,
,,,,,0.515269,,,,,,,,,,,,,,
,,,,,0.411255,,,,,,,,,,,,,,
,,,,,0.796449,,,,,,,,,,,,,,
,,,,,0.364526,,,,,,,,,,,,,,
,,,,,0.496372,,,,,,,,,,,,,,
,,,,,0.371142,,,,,,,,,,,,,,
,,,,,0.62465,,,,,,,,,,,,,,
,,,,,0.678986,,,,,,,,,,,,,,
,,,,,0.603904,,,,,,,,,,,,,,
,,,,,0.745053,,,,,,,,,,,,,,
,,,,,0.452195,,,,,,,,,,,,,,
,,,,,0.508686,,,,,,,,,,,,,,
,,,,,0.551101,,,,,,,,,,,,,,
,,,,,0.533998,,,,,,,,,,,,,,
,,,,,0.587484,,,,,,,,,,,,,,
,,,,,0.523109,,,,,,,,,,,,,,
,,,,,0.524396,,,,,,,,,,,,,,
,,,,,0.549776,,,,,,,,,,,,,,
,,,,,0.75851,,,,,,,,,,,,,,
,,,,,0.55129,,,,,,,,,,,,,,
,,,,,0.523292,,,,,,,,,,,,,,
,,,,,0.521526,,,,,,,,,,,,,,
,,,,,0.724742,,,,,,,,,,,,,,
,,,,,0.373035,,,,,,,,,,,,,,
,,,,,0.337219,,,,,,,,,,,,,,
,,,,,0.62715,,,,,,,,,,,,,,
,,,,,0.683248,,,,,,,,,,,,,,
,,,,,0.305165,,,,,,,,,,,,,,
,,,,,0.547746,,,,,,,,,,,,,,
,,,,,0.484205,,,,,,,,,,,,,,
,,,,,0.668887,,,,,,,,,,,,,,
,,,,,0.671366,,,,,,,,,,,,,,
,,,,,0.772035,,,,,,,,,,,,,,
,,,,,0.557843,,,,,,,,,,,,,,
,,,,,0.615026,,,,,,,,,,,,,,
,,,,,0.671024,,,,,,,,,,,,,,
,,,,,0.610511,,,,,,,,,,,,,,
,,,,,0.508591,,,,,,,,,,,,,,
,,,,,0.598076,,,,,,,,,,,,,,
,,,,,0.682458,,,,,,,,,,,,,,
,,,,,0.410193,,,,,,,,,,,,,,
,,,,,0.621492,,,,,,,,,,,,,,
,,,,,0.644389,,,,,,,,,,,,,,
,,,,,0.658703,,,,,,,,,,,,,,
,,,,,0.728069,,,,,,,,,,,,,,
,,,,,0.659812,,,,,,,,,,,,,,
,,,,,0.732519,,,,,,,,,,,,,,
,,,,,0.704333,,,,,,,,,,,,,,
,,,,,0.546151,,,,,,,,,,,,,,
,,,,,0.584903,,,,,,,,,,,,,,
,,,,,0.647688,,,,,,,,,,,,,,
,,,,,0.665713,,,,,,,,,,,,,,
,,,,,0.777135,,,,,,,,,,,,,,
,,,,,0.721843,,,,,,,,,,,,,,
,,,,,0.7012,,,,,,,,,,,,,,
,,,,,0.804173,,,,,,,,,,,,,,
,,,,,0.54864,,,,,,,,,,,,,,
,,,,,0.46429,,,,,,,,,,,,,,
,,,,,0.633492,,,,,,,,,,,,,,
,,,,,0.542773,,,,,,,,,,,,,,
,,,,,0.730341,,,,,,,,,,,,,,
,,,,,0.571148,,,,,,,,,,,,,,
,,,,,0.660907,,,,,,,,,,,,,,
,,,,,0.487517,,,,,,,,,,,,,,
,,,,,0.709145,,,,,,,,,,,,,,
,,,,,0.728556,,,,,,,,,,,,,,
,,,,,0.610364,,,,,,,,,,,,,,
,,,,,0.507964,,,,,,,,,,,,,,
,,,,,0.600642,,,,,,,,,,,,,,
,,,,,0.825502,,,,,,,,,,,,,,
,,,,,0.684801,,,,,,,,,,,,,,
,,,,,0.760114,,,,,,,,,,,,,,
,,,,,0.534745,,,,,,,,,,,,,,
,,,,,0.354918,,,,,,,,,,,,,,
,,,,,0.76523,,,,,,,,,,,,,,
,,,,,0.587623,,,,,,,,,,,,,,
,,,,,0.788076,,,,,,,,,,,,,,
,,,,,0.516972,,,,,,,,,,,,,,
,,,,,0.4983,,,,,,,,,,,,,,
,,,,,0.543103,,,,,,,,,,,,,,
,,,,,0.481726,,,,,,,,,,,,,,
,,,,,0.766351,,,,,,,,,,,,,,
,,,,,0.373307,,,,,,,,,,,,,,
,,,,,0.670415,,,,,,,,,,,,,,
,,,,,0.556233,,,,,,,,,,,,,,
,,,,,0.690952,,,,,,,,,,,,,,
,,,,,0.795071,,,,,,,,,,,,,,
,,,,,0.617976,,,,,,,,,,,,,,
,,,,,0.471155,,,,,,,,,,,,,,
,,,,,0.541964,,,,,,,,,,,,,,
,,,,,0.557702,,,,,,,,,,,,,,
